,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,_action_name
67781,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
67782,-1.0,-1.0,1.0,1.0,-1.0,gives_an_insult
67783,-1.0,-1.0,1.0,1.0,1.0,shouts
67784,-1.0,1.0,-1.0,-1.0,-1.0,shows_interest
67785,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
67786,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
67787,-1.0,1.0,-1.0,1.0,1.0,laughs
67788,-1.0,1.0,1.0,-1.0,-1.0,supports
67789,-1.0,1.0,1.0,-1.0,1.0,laughs
67790,-1.0,1.0,1.0,1.0,-1.0,leaves_conversation
67791,-1.0,1.0,1.0,1.0,1.0,gives_an_insult
67792,1.0,-1.0,-1.0,-1.0,-1.0,gives_an_insult
67793,1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
67794,1.0,-1.0,-1.0,1.0,-1.0,laughs
67795,1.0,-1.0,-1.0,1.0,1.0,makes_deeptalk
67796,1.0,-1.0,1.0,-1.0,-1.0,shares
67797,1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
67798,1.0,-1.0,1.0,1.0,-1.0,supports
67799,1.0,-1.0,1.0,1.0,1.0,leaves_conversation
67800,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
67801,1.0,1.0,-1.0,-1.0,1.0,leaves_room
67802,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
67803,1.0,1.0,-1.0,1.0,1.0,shouts
67804,1.0,1.0,1.0,-1.0,-1.0,shouts
67805,1.0,1.0,1.0,-1.0,1.0,laughs
67806,1.0,1.0,1.0,1.0,-1.0,rants
67807,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67808,-1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
67809,-1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
67810,-1.0,-1.0,-1.0,1.0,-1.0,stands_in_corner
67811,-1.0,-1.0,-1.0,1.0,1.0,rants
67812,-1.0,-1.0,1.0,-1.0,-1.0,shows_interest
67813,-1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
67814,-1.0,-1.0,1.0,1.0,-1.0,changes_the_topic
67815,-1.0,-1.0,1.0,1.0,1.0,makes_deeptalk
67816,-1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
67817,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
67818,-1.0,1.0,-1.0,1.0,-1.0,shows_concern
67819,-1.0,1.0,-1.0,1.0,1.0,supports
67820,-1.0,1.0,1.0,-1.0,-1.0,yawns
67821,-1.0,1.0,1.0,-1.0,1.0,yawns
67822,-1.0,1.0,1.0,1.0,-1.0,starts_conversation
67823,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
67824,1.0,-1.0,-1.0,-1.0,-1.0,laughs
67825,1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
67826,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
67827,1.0,-1.0,-1.0,1.0,1.0,shouts
67828,1.0,-1.0,1.0,-1.0,-1.0,laughs
67829,1.0,-1.0,1.0,-1.0,1.0,supports
67830,1.0,-1.0,1.0,1.0,-1.0,supports
67831,1.0,-1.0,1.0,1.0,1.0,shares
67832,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
67833,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
67834,1.0,1.0,-1.0,1.0,-1.0,shares
67835,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
67836,1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
67837,1.0,1.0,1.0,-1.0,1.0,supports
67838,1.0,1.0,1.0,1.0,-1.0,laughs
67839,1.0,1.0,1.0,1.0,1.0,shows_interest
67840,-1.0,-1.0,-1.0,-1.0,-1.0,yawns
67841,-1.0,-1.0,-1.0,-1.0,1.0,supports
67842,-1.0,-1.0,-1.0,1.0,-1.0,shares
67843,-1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
67844,-1.0,-1.0,1.0,-1.0,-1.0,yawns
67845,-1.0,-1.0,1.0,-1.0,1.0,rants
67846,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
67847,-1.0,-1.0,1.0,1.0,1.0,supports
67848,-1.0,1.0,-1.0,-1.0,-1.0,shouts
67849,-1.0,1.0,-1.0,-1.0,1.0,shouts
67850,-1.0,1.0,-1.0,1.0,-1.0,supports
67851,-1.0,1.0,-1.0,1.0,1.0,supports
67852,-1.0,1.0,1.0,-1.0,-1.0,jokes
67853,-1.0,1.0,1.0,-1.0,1.0,jokes
67854,-1.0,1.0,1.0,1.0,-1.0,shares
67855,-1.0,1.0,1.0,1.0,1.0,supports
67856,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
67857,1.0,-1.0,-1.0,-1.0,1.0,yawns
67858,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
67859,1.0,-1.0,-1.0,1.0,1.0,shows_interest
67860,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
67861,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
67862,1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
67863,1.0,-1.0,1.0,1.0,1.0,changes_the_topic
67864,1.0,1.0,-1.0,-1.0,-1.0,brags
67865,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
67866,1.0,1.0,-1.0,1.0,-1.0,yawns
67867,1.0,1.0,-1.0,1.0,1.0,brags
67868,1.0,1.0,1.0,-1.0,-1.0,leaves_room
67869,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
67870,1.0,1.0,1.0,1.0,-1.0,shouts
67871,1.0,1.0,1.0,1.0,1.0,shouts
67872,-1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
67873,-1.0,-1.0,-1.0,-1.0,1.0,yawns
67874,-1.0,-1.0,-1.0,1.0,-1.0,shares
67875,-1.0,-1.0,-1.0,1.0,1.0,rants
67876,-1.0,-1.0,1.0,-1.0,-1.0,yawns
67877,-1.0,-1.0,1.0,-1.0,1.0,shows_concern
67878,-1.0,-1.0,1.0,1.0,-1.0,shouts
67879,-1.0,-1.0,1.0,1.0,1.0,shares
67880,-1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
67881,-1.0,1.0,-1.0,-1.0,1.0,supports
67882,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
67883,-1.0,1.0,-1.0,1.0,1.0,brags
67884,-1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
67885,-1.0,1.0,1.0,-1.0,1.0,gives_an_insult
67886,-1.0,1.0,1.0,1.0,-1.0,jokes
67887,-1.0,1.0,1.0,1.0,1.0,laughs
67888,1.0,-1.0,-1.0,-1.0,-1.0,starts_conversation
67889,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
67890,1.0,-1.0,-1.0,1.0,-1.0,shouts
67891,1.0,-1.0,-1.0,1.0,1.0,shouts
67892,1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
67893,1.0,-1.0,1.0,-1.0,1.0,shows_concern
67894,1.0,-1.0,1.0,1.0,-1.0,shouts
67895,1.0,-1.0,1.0,1.0,1.0,leaves_conversation
67896,1.0,1.0,-1.0,-1.0,-1.0,brags
67897,1.0,1.0,-1.0,-1.0,1.0,starts_conversation
67898,1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
67899,1.0,1.0,-1.0,1.0,1.0,yawns
67900,1.0,1.0,1.0,-1.0,-1.0,starts_conversation
67901,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
67902,1.0,1.0,1.0,1.0,-1.0,jokes
67903,1.0,1.0,1.0,1.0,1.0,supports
67904,-1.0,-1.0,-1.0,-1.0,-1.0,brags
67905,-1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
67906,-1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
67907,-1.0,-1.0,-1.0,1.0,1.0,shares
67908,-1.0,-1.0,1.0,-1.0,-1.0,yawns
67909,-1.0,-1.0,1.0,-1.0,1.0,starts_conversation
67910,-1.0,-1.0,1.0,1.0,-1.0,shouts
67911,-1.0,-1.0,1.0,1.0,1.0,shares
67912,-1.0,1.0,-1.0,-1.0,-1.0,jokes
67913,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
67914,-1.0,1.0,-1.0,1.0,-1.0,shows_interest
67915,-1.0,1.0,-1.0,1.0,1.0,shouts
67916,-1.0,1.0,1.0,-1.0,-1.0,stands_in_corner
67917,-1.0,1.0,1.0,-1.0,1.0,gives_an_insult
67918,-1.0,1.0,1.0,1.0,-1.0,gives_an_insult
67919,-1.0,1.0,1.0,1.0,1.0,supports
67920,1.0,-1.0,-1.0,-1.0,-1.0,supports
67921,1.0,-1.0,-1.0,-1.0,1.0,shares
67922,1.0,-1.0,-1.0,1.0,-1.0,jokes
67923,1.0,-1.0,-1.0,1.0,1.0,shows_interest
67924,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
67925,1.0,-1.0,1.0,-1.0,1.0,shows_concern
67926,1.0,-1.0,1.0,1.0,-1.0,brags
67927,1.0,-1.0,1.0,1.0,1.0,starts_conversation
67928,1.0,1.0,-1.0,-1.0,-1.0,leaves_conversation
67929,1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
67930,1.0,1.0,-1.0,1.0,-1.0,supports
67931,1.0,1.0,-1.0,1.0,1.0,jokes
67932,1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
67933,1.0,1.0,1.0,-1.0,1.0,leaves_room
67934,1.0,1.0,1.0,1.0,-1.0,supports
67935,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67936,-1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
67937,-1.0,-1.0,-1.0,-1.0,1.0,rants
67938,-1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
67939,-1.0,-1.0,-1.0,1.0,1.0,supports
67940,-1.0,-1.0,1.0,-1.0,-1.0,laughs
67941,-1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
67942,-1.0,-1.0,1.0,1.0,-1.0,rants
67943,-1.0,-1.0,1.0,1.0,1.0,shows_concern
67944,-1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
67945,-1.0,1.0,-1.0,-1.0,1.0,shouts
67946,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
67947,-1.0,1.0,-1.0,1.0,1.0,shares
67948,-1.0,1.0,1.0,-1.0,-1.0,starts_conversation
67949,-1.0,1.0,1.0,-1.0,1.0,supports
67950,-1.0,1.0,1.0,1.0,-1.0,shows_interest
67951,-1.0,1.0,1.0,1.0,1.0,shows_interest
67952,1.0,-1.0,-1.0,-1.0,-1.0,supports
67953,1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
67954,1.0,-1.0,-1.0,1.0,-1.0,shares
67955,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
67956,1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
67957,1.0,-1.0,1.0,-1.0,1.0,supports
67958,1.0,-1.0,1.0,1.0,-1.0,shares
67959,1.0,-1.0,1.0,1.0,1.0,rants
67960,1.0,1.0,-1.0,-1.0,-1.0,stands_in_corner
67961,1.0,1.0,-1.0,-1.0,1.0,leaves_room
67962,1.0,1.0,-1.0,1.0,-1.0,jokes
67963,1.0,1.0,-1.0,1.0,1.0,gives_controversial_opinion
67964,1.0,1.0,1.0,-1.0,-1.0,shows_interest
67965,1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
67966,1.0,1.0,1.0,1.0,-1.0,shares
67967,1.0,1.0,1.0,1.0,1.0,leaves_conversation
67968,-1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
67969,-1.0,-1.0,-1.0,-1.0,1.0,laughs
67970,-1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
67971,-1.0,-1.0,-1.0,1.0,1.0,brags
67972,-1.0,-1.0,1.0,-1.0,-1.0,brags
67973,-1.0,-1.0,1.0,-1.0,1.0,rants
67974,-1.0,-1.0,1.0,1.0,-1.0,laughs
67975,-1.0,-1.0,1.0,1.0,1.0,shows_concern
67976,-1.0,1.0,-1.0,-1.0,-1.0,rants
67977,-1.0,1.0,-1.0,-1.0,1.0,gives_an_insult
67978,-1.0,1.0,-1.0,1.0,-1.0,rants
67979,-1.0,1.0,-1.0,1.0,1.0,gives_an_insult
67980,-1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
67981,-1.0,1.0,1.0,-1.0,1.0,shows_interest
67982,-1.0,1.0,1.0,1.0,-1.0,shares
67983,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
67984,1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
67985,1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
67986,1.0,-1.0,-1.0,1.0,-1.0,laughs
67987,1.0,-1.0,-1.0,1.0,1.0,laughs
67988,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
67989,1.0,-1.0,1.0,-1.0,1.0,laughs
67990,1.0,-1.0,1.0,1.0,-1.0,shows_concern
67991,1.0,-1.0,1.0,1.0,1.0,rants
67992,1.0,1.0,-1.0,-1.0,-1.0,starts_conversation
67993,1.0,1.0,-1.0,-1.0,1.0,leaves_room
67994,1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
67995,1.0,1.0,-1.0,1.0,1.0,starts_conversation
67996,1.0,1.0,1.0,-1.0,-1.0,laughs
67997,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
67998,1.0,1.0,1.0,1.0,-1.0,brags
67999,1.0,1.0,1.0,1.0,1.0,shows_interest
68000,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
68001,-1.0,-1.0,-1.0,-1.0,1.0,rants
68002,-1.0,-1.0,-1.0,1.0,-1.0,shouts
68003,-1.0,-1.0,-1.0,1.0,1.0,gives_an_insult
68004,-1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
68005,-1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
68006,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
68007,-1.0,-1.0,1.0,1.0,1.0,leaves_conversation
68008,-1.0,1.0,-1.0,-1.0,-1.0,laughs
68009,-1.0,1.0,-1.0,-1.0,1.0,shows_interest
68010,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
68011,-1.0,1.0,-1.0,1.0,1.0,gives_controversial_opinion
68012,-1.0,1.0,1.0,-1.0,-1.0,yawns
68013,-1.0,1.0,1.0,-1.0,1.0,shares
68014,-1.0,1.0,1.0,1.0,-1.0,brags
68015,-1.0,1.0,1.0,1.0,1.0,brags
68016,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
68017,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
68018,1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
68019,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
68020,1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
68021,1.0,-1.0,1.0,-1.0,1.0,shares
68022,1.0,-1.0,1.0,1.0,-1.0,shows_interest
68023,1.0,-1.0,1.0,1.0,1.0,gives_an_insult
68024,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
68025,1.0,1.0,-1.0,-1.0,1.0,leaves_room
68026,1.0,1.0,-1.0,1.0,-1.0,shows_concern
68027,1.0,1.0,-1.0,1.0,1.0,shouts
68028,1.0,1.0,1.0,-1.0,-1.0,gives_an_insult
68029,1.0,1.0,1.0,-1.0,1.0,rants
68030,1.0,1.0,1.0,1.0,-1.0,brags
68031,1.0,1.0,1.0,1.0,1.0,shouts
68032,-1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
68033,-1.0,-1.0,-1.0,-1.0,1.0,shouts
68034,-1.0,-1.0,-1.0,1.0,-1.0,laughs
68035,-1.0,-1.0,-1.0,1.0,1.0,rants
68036,-1.0,-1.0,1.0,-1.0,-1.0,brags
68037,-1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
68038,-1.0,-1.0,1.0,1.0,-1.0,leaves_conversation
68039,-1.0,-1.0,1.0,1.0,1.0,gives_an_insult
68040,-1.0,1.0,-1.0,-1.0,-1.0,shouts
68041,-1.0,1.0,-1.0,-1.0,1.0,supports
68042,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
68043,-1.0,1.0,-1.0,1.0,1.0,makes_smalltalk
68044,-1.0,1.0,1.0,-1.0,-1.0,laughs
68045,-1.0,1.0,1.0,-1.0,1.0,shows_interest
68046,-1.0,1.0,1.0,1.0,-1.0,jokes
68047,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
68048,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
68049,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
68050,1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
68051,1.0,-1.0,-1.0,1.0,1.0,rants
68052,1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
68053,1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
68054,1.0,-1.0,1.0,1.0,-1.0,jokes
68055,1.0,-1.0,1.0,1.0,1.0,yawns
68056,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
68057,1.0,1.0,-1.0,-1.0,1.0,leaves_room
68058,1.0,1.0,-1.0,1.0,-1.0,supports
68059,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
68060,1.0,1.0,1.0,-1.0,-1.0,shouts
68061,1.0,1.0,1.0,-1.0,1.0,laughs
68062,1.0,1.0,1.0,1.0,-1.0,starts_conversation
68063,1.0,1.0,1.0,1.0,1.0,supports
68064,-1.0,-1.0,-1.0,-1.0,-1.0,brags
68065,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
68066,-1.0,-1.0,-1.0,1.0,-1.0,shows_interest
68067,-1.0,-1.0,-1.0,1.0,1.0,yawns
68068,-1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
68069,-1.0,-1.0,1.0,-1.0,1.0,gives_controversial_opinion
68070,-1.0,-1.0,1.0,1.0,-1.0,brags
68071,-1.0,-1.0,1.0,1.0,1.0,shows_interest
68072,-1.0,1.0,-1.0,-1.0,-1.0,jokes
68073,-1.0,1.0,-1.0,-1.0,1.0,rants
68074,-1.0,1.0,-1.0,1.0,-1.0,yawns
68075,-1.0,1.0,-1.0,1.0,1.0,yawns
68076,-1.0,1.0,1.0,-1.0,-1.0,jokes
68077,-1.0,1.0,1.0,-1.0,1.0,supports
68078,-1.0,1.0,1.0,1.0,-1.0,gives_an_insult
68079,-1.0,1.0,1.0,1.0,1.0,shows_interest
68080,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
68081,1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
68082,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
68083,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
68084,1.0,-1.0,1.0,-1.0,-1.0,rants
68085,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
68086,1.0,-1.0,1.0,1.0,-1.0,jokes
68087,1.0,-1.0,1.0,1.0,1.0,makes_smalltalk
68088,1.0,1.0,-1.0,-1.0,-1.0,shows_concern
68089,1.0,1.0,-1.0,-1.0,1.0,leaves_room
68090,1.0,1.0,-1.0,1.0,-1.0,brags
68091,1.0,1.0,-1.0,1.0,1.0,brags
68092,1.0,1.0,1.0,-1.0,-1.0,shows_concern
68093,1.0,1.0,1.0,-1.0,1.0,shares
68094,1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
68095,1.0,1.0,1.0,1.0,1.0,shouts
68096,-1.0,-1.0,-1.0,-1.0,-1.0,brags
68097,-1.0,-1.0,-1.0,-1.0,1.0,supports
68098,-1.0,-1.0,-1.0,1.0,-1.0,gives_controversial_opinion
68099,-1.0,-1.0,-1.0,1.0,1.0,gives_controversial_opinion
68100,-1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
68101,-1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
68102,-1.0,-1.0,1.0,1.0,-1.0,brags
68103,-1.0,-1.0,1.0,1.0,1.0,laughs
68104,-1.0,1.0,-1.0,-1.0,-1.0,supports
68105,-1.0,1.0,-1.0,-1.0,1.0,laughs
68106,-1.0,1.0,-1.0,1.0,-1.0,shares
68107,-1.0,1.0,-1.0,1.0,1.0,yawns
68108,-1.0,1.0,1.0,-1.0,-1.0,shows_concern
68109,-1.0,1.0,1.0,-1.0,1.0,rants
68110,-1.0,1.0,1.0,1.0,-1.0,jokes
68111,-1.0,1.0,1.0,1.0,1.0,laughs
68112,1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
68113,1.0,-1.0,-1.0,-1.0,1.0,shouts
68114,1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
68115,1.0,-1.0,-1.0,1.0,1.0,shows_interest
68116,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
68117,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
68118,1.0,-1.0,1.0,1.0,-1.0,rants
68119,1.0,-1.0,1.0,1.0,1.0,changes_the_topic
68120,1.0,1.0,-1.0,-1.0,-1.0,rants
68121,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
68122,1.0,1.0,-1.0,1.0,-1.0,laughs
68123,1.0,1.0,-1.0,1.0,1.0,rants
68124,1.0,1.0,1.0,-1.0,-1.0,shouts
68125,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
68126,1.0,1.0,1.0,1.0,-1.0,changes_the_topic
68127,1.0,1.0,1.0,1.0,1.0,shows_concern
68128,-1.0,-1.0,-1.0,-1.0,-1.0,laughs
68129,-1.0,-1.0,-1.0,-1.0,1.0,shares
68130,-1.0,-1.0,-1.0,1.0,-1.0,shares
68131,-1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
68132,-1.0,-1.0,1.0,-1.0,-1.0,changes_the_topic
68133,-1.0,-1.0,1.0,-1.0,1.0,supports
68134,-1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
68135,-1.0,-1.0,1.0,1.0,1.0,leaves_conversation
68136,-1.0,1.0,-1.0,-1.0,-1.0,rants
68137,-1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
68138,-1.0,1.0,-1.0,1.0,-1.0,brags
68139,-1.0,1.0,-1.0,1.0,1.0,changes_the_topic
68140,-1.0,1.0,1.0,-1.0,-1.0,brags
68141,-1.0,1.0,1.0,-1.0,1.0,shouts
68142,-1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
68143,-1.0,1.0,1.0,1.0,1.0,gives_an_insult
68144,1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
68145,1.0,-1.0,-1.0,-1.0,1.0,rants
68146,1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
68147,1.0,-1.0,-1.0,1.0,1.0,yawns
68148,1.0,-1.0,1.0,-1.0,-1.0,stands_in_corner
68149,1.0,-1.0,1.0,-1.0,1.0,gives_controversial_opinion
68150,1.0,-1.0,1.0,1.0,-1.0,jokes
68151,1.0,-1.0,1.0,1.0,1.0,shares
68152,1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
68153,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
68154,1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
68155,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
68156,1.0,1.0,1.0,-1.0,-1.0,rants
68157,1.0,1.0,1.0,-1.0,1.0,brags
68158,1.0,1.0,1.0,1.0,-1.0,shouts
68159,1.0,1.0,1.0,1.0,1.0,shows_concern
68160,-1.0,-1.0,-1.0,-1.0,-1.0,shares
68161,-1.0,-1.0,-1.0,-1.0,1.0,brags
68162,-1.0,-1.0,-1.0,1.0,-1.0,gives_an_insult
68163,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
68164,-1.0,-1.0,1.0,-1.0,-1.0,laughs
68165,-1.0,-1.0,1.0,-1.0,1.0,jokes
68166,-1.0,-1.0,1.0,1.0,-1.0,yawns
68167,-1.0,-1.0,1.0,1.0,1.0,stands_in_corner
68168,-1.0,1.0,-1.0,-1.0,-1.0,jokes
68169,-1.0,1.0,-1.0,-1.0,1.0,leaves_room
68170,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
68171,-1.0,1.0,-1.0,1.0,1.0,leaves_conversation
68172,-1.0,1.0,1.0,-1.0,-1.0,brags
68173,-1.0,1.0,1.0,-1.0,1.0,jokes
68174,-1.0,1.0,1.0,1.0,-1.0,brags
68175,-1.0,1.0,1.0,1.0,1.0,makes_smalltalk
68176,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
68177,1.0,-1.0,-1.0,-1.0,1.0,shouts
68178,1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
68179,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
68180,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
68181,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
68182,1.0,-1.0,1.0,1.0,-1.0,shows_concern
68183,1.0,-1.0,1.0,1.0,1.0,rants
68184,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
68185,1.0,1.0,-1.0,-1.0,1.0,brags
68186,1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
68187,1.0,1.0,-1.0,1.0,1.0,makes_deeptalk
68188,1.0,1.0,1.0,-1.0,-1.0,laughs
68189,1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
68190,1.0,1.0,1.0,1.0,-1.0,jokes
68191,1.0,1.0,1.0,1.0,1.0,yawns
68192,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_conversation
68193,-1.0,-1.0,-1.0,-1.0,1.0,yawns
68194,-1.0,-1.0,-1.0,1.0,-1.0,jokes
68195,-1.0,-1.0,-1.0,1.0,1.0,makes_smalltalk
68196,-1.0,-1.0,1.0,-1.0,-1.0,yawns
68197,-1.0,-1.0,1.0,-1.0,1.0,yawns
68198,-1.0,-1.0,1.0,1.0,-1.0,gives_controversial_opinion
68199,-1.0,-1.0,1.0,1.0,1.0,stands_in_corner
68200,-1.0,1.0,-1.0,-1.0,-1.0,jokes
68201,-1.0,1.0,-1.0,-1.0,1.0,starts_conversation
68202,-1.0,1.0,-1.0,1.0,-1.0,brags
68203,-1.0,1.0,-1.0,1.0,1.0,starts_conversation
68204,-1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
68205,-1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
68206,-1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
68207,-1.0,1.0,1.0,1.0,1.0,changes_the_topic
68208,1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
68209,1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
68210,1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
68211,1.0,-1.0,-1.0,1.0,1.0,shows_concern
68212,1.0,-1.0,1.0,-1.0,-1.0,jokes
68213,1.0,-1.0,1.0,-1.0,1.0,shouts
68214,1.0,-1.0,1.0,1.0,-1.0,shares
68215,1.0,-1.0,1.0,1.0,1.0,supports
68216,1.0,1.0,-1.0,-1.0,-1.0,rants
68217,1.0,1.0,-1.0,-1.0,1.0,laughs
68218,1.0,1.0,-1.0,1.0,-1.0,starts_conversation
68219,1.0,1.0,-1.0,1.0,1.0,shouts
68220,1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
68221,1.0,1.0,1.0,-1.0,1.0,supports
68222,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
68223,1.0,1.0,1.0,1.0,1.0,gives_an_insult
68224,-1.0,-1.0,-1.0,-1.0,-1.0,laughs
68225,-1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
